model,accuracy,precision_weighted,recall_weighted,f1_weighted,f1_macro,roc_auc_weighted_ovr,high_precision,high_recall,high_f1,param_C,param_class_weight,param_solver,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest,0.8864569083447332,0.8869042529802619,0.8864569083447332,0.8861810182862218,0.8867985012018877,0.9701499025890636,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,20.0,sqrt,2.0,4.0,600.0
random_forest,0.8864569083447332,0.8869042529802619,0.8864569083447332,0.8861810182862218,0.8867985012018877,0.9701499025890636,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,20.0,log2,2.0,2.0,600.0
random_forest,0.8864569083447332,0.8869042529802619,0.8864569083447332,0.8861810182862218,0.8867985012018877,0.9701499025890636,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,20.0,log2,2.0,4.0,600.0
random_forest,0.8864569083447332,0.8861077675736254,0.8864569083447332,0.886214382863898,0.8866731219126134,0.9714603250662367,0.88268156424581,0.8681318681318682,0.8753462603878116,,,,20.0,sqrt,1.0,8.0,200.0
random_forest,0.8864569083447332,0.8861077675736254,0.8864569083447332,0.886214382863898,0.8866731219126134,0.9714603250662367,0.88268156424581,0.8681318681318682,0.8753462603878116,,,,20.0,log2,1.0,8.0,200.0
random_forest,0.8864569083447332,0.8862728852468935,0.8864569083447332,0.8862723077929713,0.8863145637449602,0.9704999839151224,0.8863636363636364,0.8571428571428571,0.8715083798882681,,,,20.0,sqrt,2.0,8.0,600.0
random_forest,0.8864569083447332,0.8862728852468935,0.8864569083447332,0.8862723077929713,0.8863145637449602,0.9704999839151224,0.8863636363636364,0.8571428571428571,0.8715083798882681,,,,20.0,log2,2.0,8.0,600.0
random_forest,0.8864569083447332,0.8867893931020737,0.8864569083447332,0.8864922234627444,0.8861509071637994,0.9718299779119862,0.8857142857142857,0.8516483516483516,0.8683473389355743,,,,20.0,sqrt,1.0,4.0,600.0
random_forest,0.8864569083447332,0.8867893931020737,0.8864569083447332,0.8864922234627444,0.8861509071637994,0.9718299779119862,0.8857142857142857,0.8516483516483516,0.8683473389355743,,,,20.0,log2,1.0,4.0,600.0
random_forest,0.8864569083447332,0.8865321088185429,0.8864569083447332,0.886311340421219,0.8859324451611631,0.971034259228998,0.8901734104046243,0.8461538461538461,0.8676056338028169,,,,10.0,sqrt,1.0,4.0,400.0
random_forest,0.8864569083447332,0.8865321088185429,0.8864569083447332,0.886311340421219,0.8859324451611631,0.971034259228998,0.8901734104046243,0.8461538461538461,0.8676056338028169,,,,10.0,log2,1.0,4.0,400.0
random_forest,0.8864569083447332,0.8865321088185429,0.8864569083447332,0.886311340421219,0.8859324451611631,0.9699142011060315,0.8901734104046243,0.8461538461538461,0.8676056338028169,,,,10.0,sqrt,2.0,8.0,600.0
random_forest,0.8864569083447332,0.8865321088185429,0.8864569083447332,0.886311340421219,0.8859324451611631,0.9699142011060315,0.8901734104046243,0.8461538461538461,0.8676056338028169,,,,10.0,log2,2.0,8.0,600.0
random_forest,0.8850889192886456,0.8854769387776867,0.8850889192886456,0.8847444920489519,0.8855276855207728,0.9701544185959212,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,,sqrt,2.0,2.0,600.0
random_forest,0.8850889192886456,0.8854769387776867,0.8850889192886456,0.8847444920489519,0.8855276855207728,0.9701544185959212,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,,sqrt,2.0,4.0,600.0
random_forest,0.8850889192886456,0.8854769387776867,0.8850889192886456,0.8847444920489519,0.8855276855207728,0.9701544185959212,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,,log2,2.0,2.0,600.0
random_forest,0.8850889192886456,0.8854769387776867,0.8850889192886456,0.8847444920489519,0.8855276855207728,0.9701544185959212,0.8461538461538461,0.9065934065934066,0.8753315649867374,,balanced,,,log2,2.0,4.0,600.0
random_forest,0.8850889192886456,0.8848507169984599,0.8850889192886456,0.8848650000313725,0.8850685124809473,0.9705161544115014,0.8863636363636364,0.8571428571428571,0.8715083798882681,,,,,sqrt,2.0,8.0,600.0
random_forest,0.8850889192886456,0.8848507169984599,0.8850889192886456,0.8848650000313725,0.8850685124809473,0.9705161544115014,0.8863636363636364,0.8571428571428571,0.8715083798882681,,,,,log2,2.0,8.0,600.0
random_forest,0.8850889192886456,0.885117862067897,0.8850889192886456,0.8850221366364582,0.8846398036670794,0.9712338363234598,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,,sqrt,1.0,8.0,400.0
random_forest,0.8850889192886456,0.885117862067897,0.8850889192886456,0.8850221366364582,0.8846398036670794,0.9712338363234598,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,,log2,1.0,8.0,400.0
random_forest,0.8850889192886456,0.885492450372449,0.8850889192886456,0.8851197634295518,0.88461139005627,0.9718211502400331,0.8850574712643678,0.8461538461538461,0.8651685393258427,,,,,sqrt,1.0,4.0,600.0
random_forest,0.8850889192886456,0.885492450372449,0.8850889192886456,0.8851197634295518,0.88461139005627,0.9718211502400331,0.8850574712643678,0.8461538461538461,0.8651685393258427,,,,,log2,1.0,4.0,600.0
random_forest,0.8850889192886456,0.884772512029694,0.8850889192886456,0.8848261040966431,0.8845033319492428,0.9701299993779428,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,20.0,sqrt,2.0,8.0,200.0
random_forest,0.8850889192886456,0.884772512029694,0.8850889192886456,0.8848261040966431,0.8845033319492428,0.9701299993779428,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,20.0,log2,2.0,8.0,200.0
random_forest,0.8850889192886456,0.8852290510579569,0.8850889192886456,0.8849322540222317,0.8843848941151936,0.970556463115499,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,sqrt,2.0,2.0,400.0
random_forest,0.8850889192886456,0.8852290510579569,0.8850889192886456,0.8849322540222317,0.8843848941151936,0.970556463115499,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,sqrt,2.0,4.0,400.0
random_forest,0.8850889192886456,0.8852290510579569,0.8850889192886456,0.8849322540222317,0.8843848941151936,0.970556463115499,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,log2,2.0,2.0,400.0
random_forest,0.8850889192886456,0.8852290510579569,0.8850889192886456,0.8849322540222317,0.8843848941151936,0.970556463115499,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,log2,2.0,4.0,400.0
random_forest,0.8850889192886456,0.8849382807746609,0.8850889192886456,0.884956779741694,0.884374902242266,0.971252183194395,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,sqrt,1.0,8.0,400.0
random_forest,0.8850889192886456,0.8849382807746609,0.8850889192886456,0.884956779741694,0.884374902242266,0.971252183194395,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,log2,1.0,8.0,400.0
random_forest,0.8850889192886456,0.8849382807746609,0.8850889192886456,0.884956779741694,0.884374902242266,0.9699894949528388,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,10.0,sqrt,1.0,2.0,400.0
random_forest,0.8850889192886456,0.8849382807746609,0.8850889192886456,0.884956779741694,0.884374902242266,0.9699894949528388,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,10.0,log2,1.0,2.0,400.0
random_forest,0.8850889192886456,0.8847669377011583,0.8850889192886456,0.884855457832289,0.8843035823633297,0.9714493964482567,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,sqrt,1.0,2.0,400.0
random_forest,0.8850889192886456,0.8847669377011583,0.8850889192886456,0.884855457832289,0.8843035823633297,0.9714493964482567,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,log2,1.0,2.0,400.0
random_forest,0.8837209302325582,0.8833893037575845,0.8837209302325582,0.8834873820693874,0.8842403867095431,0.9715472091346554,0.88268156424581,0.8681318681318682,0.8753462603878116,,,,,sqrt,1.0,8.0,200.0
random_forest,0.8837209302325582,0.8833893037575845,0.8837209302325582,0.8834873820693874,0.8842403867095431,0.9715472091346554,0.88268156424581,0.8681318681318682,0.8753462603878116,,,,,log2,1.0,8.0,200.0
random_forest,0.8837209302325582,0.8837441794772798,0.8837209302325582,0.8834120914093198,0.8836688387556667,0.9710095120937117,0.8481675392670157,0.8901098901098901,0.868632707774799,,balanced,,20.0,sqrt,1.0,4.0,600.0
random_forest,0.8837209302325582,0.8837441794772798,0.8837209302325582,0.8834120914093198,0.8836688387556667,0.9710095120937117,0.8481675392670157,0.8901098901098901,0.868632707774799,,balanced,,20.0,log2,1.0,4.0,600.0
random_forest,0.8837209302325582,0.8834935605502433,0.8837209302325582,0.88321838340111,0.8834436664949666,0.9702842348685485,0.8518518518518519,0.8846153846153846,0.8679245283018868,,balanced,,20.0,sqrt,1.0,2.0,200.0
random_forest,0.8837209302325582,0.8834935605502433,0.8837209302325582,0.88321838340111,0.8834436664949666,0.9702842348685485,0.8518518518518519,0.8846153846153846,0.8679245283018868,,balanced,,20.0,log2,1.0,2.0,200.0
random_forest,0.8837209302325582,0.8834948927288189,0.8837209302325582,0.8835157171922068,0.8833243347671521,0.9701477683768446,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,,sqrt,2.0,8.0,200.0
random_forest,0.8837209302325582,0.8834948927288189,0.8837209302325582,0.8835157171922068,0.8833243347671521,0.9701477683768446,0.8806818181818182,0.8516483516483516,0.8659217877094972,,,,,log2,2.0,8.0,200.0
random_forest,0.8837209302325582,0.8835968139841088,0.8837209302325582,0.8832651201560849,0.883268048614799,0.9702228534607754,0.8473684210526315,0.8846153846153846,0.8655913978494624,,balanced,,,sqrt,1.0,2.0,200.0
random_forest,0.8837209302325582,0.8835968139841088,0.8837209302325582,0.8832651201560849,0.883268048614799,0.9702228534607754,0.8473684210526315,0.8846153846153846,0.8655913978494624,,balanced,,,log2,1.0,2.0,200.0
random_forest,0.8837209302325582,0.883623554303221,0.8837209302325582,0.8835239322569696,0.8832349428405858,0.9699178491726027,0.8850574712643678,0.8461538461538461,0.8651685393258427,,,,10.0,sqrt,2.0,8.0,400.0
random_forest,0.8837209302325582,0.883623554303221,0.8837209302325582,0.8835239322569696,0.8832349428405858,0.9699178491726027,0.8850574712643678,0.8461538461538461,0.8651685393258427,,,,10.0,log2,2.0,8.0,400.0
random_forest,0.8837209302325582,0.8837903614810051,0.8837209302325582,0.8835287122384214,0.8831416268228639,0.9700638693156329,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,sqrt,2.0,8.0,200.0
random_forest,0.8837209302325582,0.8837903614810051,0.8837209302325582,0.8835287122384214,0.8831416268228639,0.9700638693156329,0.8895348837209303,0.8406593406593407,0.864406779661017,,,,10.0,log2,2.0,8.0,200.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9714279799219439,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,sqrt,1.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9714279799219439,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,log2,1.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.971323860569426,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,sqrt,1.0,2.0,400.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.971323860569426,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,log2,1.0,2.0,400.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703924373900173,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,sqrt,2.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703924373900173,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,sqrt,2.0,4.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703924373900173,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,log2,2.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703924373900173,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,,log2,2.0,4.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703613311822287,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,sqrt,2.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703613311822287,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,sqrt,2.0,4.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703613311822287,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,log2,2.0,2.0,600.0
random_forest,0.8837209302325582,0.8834936783352894,0.8837209302325582,0.8835448856180512,0.8831244074102876,0.9703613311822287,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,log2,2.0,4.0,600.0
random_forest,0.8837209302325582,0.8837477634632478,0.8837209302325582,0.883552176602708,0.8829340627095909,0.9703488102620694,0.884393063583815,0.8406593406593407,0.8619718309859155,,,,10.0,sqrt,1.0,8.0,400.0
random_forest,0.8837209302325582,0.8837477634632478,0.8837209302325582,0.883552176602708,0.8829340627095909,0.9703488102620694,0.884393063583815,0.8406593406593407,0.8619718309859155,,,,10.0,log2,1.0,8.0,400.0
random_forest,0.8837209302325582,0.8837295111380152,0.8837209302325582,0.8835815113958431,0.8827334227518927,0.9702439321492304,0.8793103448275862,0.8406593406593407,0.8595505617977528,,,,10.0,sqrt,1.0,8.0,600.0
random_forest,0.8837209302325582,0.8837295111380152,0.8837209302325582,0.8835815113958431,0.8827334227518927,0.9702439321492304,0.8793103448275862,0.8406593406593407,0.8595505617977528,,,,10.0,log2,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8824109490505686,0.8823529411764706,0.8820041174296274,0.8827111494850465,0.9702102669787211,0.8489583333333334,0.8956043956043956,0.8716577540106952,,balanced,,20.0,sqrt,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8824109490505686,0.8823529411764706,0.8820041174296274,0.8827111494850465,0.9702102669787211,0.8489583333333334,0.8956043956043956,0.8716577540106952,,balanced,,20.0,log2,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8829575289039067,0.8823529411764706,0.8818621025350178,0.8825701505792233,0.9690285792724853,0.8375634517766497,0.9065934065934066,0.8707124010554089,,balanced,,10.0,sqrt,1.0,8.0,200.0
random_forest,0.8823529411764706,0.8829575289039067,0.8823529411764706,0.8818621025350178,0.8825701505792233,0.9690285792724853,0.8375634517766497,0.9065934065934066,0.8707124010554089,,balanced,,10.0,log2,1.0,8.0,200.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9701341356002693,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,,sqrt,2.0,2.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9701341356002693,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,,sqrt,2.0,4.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9701341356002693,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,,log2,2.0,2.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9701341356002693,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,,log2,2.0,4.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9700530219491137,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,20.0,sqrt,2.0,2.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9700530219491137,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,20.0,sqrt,2.0,4.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9700530219491137,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,20.0,log2,2.0,2.0,400.0
random_forest,0.8823529411764706,0.882557747316765,0.8823529411764706,0.8820549088170895,0.8825402442559976,0.9700530219491137,0.844559585492228,0.8956043956043956,0.8693333333333333,,balanced,,20.0,log2,2.0,4.0,400.0
logistic_regression,0.8823529411764706,0.8827122924630418,0.8823529411764706,0.8819042306756473,0.8825173728380019,0.976086175811029,0.841025641025641,0.9010989010989011,0.870026525198939,0.1,balanced,lbfgs,,,,,
random_forest,0.8823529411764706,0.88205736864412,0.8823529411764706,0.8821328129467814,0.8818740937013105,0.9714167309888165,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,sqrt,1.0,2.0,600.0
random_forest,0.8823529411764706,0.88205736864412,0.8823529411764706,0.8821328129467814,0.8818740937013105,0.9714167309888165,0.8757062146892656,0.8516483516483516,0.8635097493036211,,,,20.0,log2,1.0,2.0,600.0
random_forest,0.8823529411764706,0.8821933583733728,0.8823529411764706,0.8821575962916768,0.8818430480590641,0.9706744651993177,0.8502673796791443,0.8736263736263736,0.8617886178861789,,balanced,,,sqrt,1.0,4.0,400.0
random_forest,0.8823529411764706,0.8821933583733728,0.8823529411764706,0.8821575962916768,0.8818430480590641,0.9706744651993177,0.8502673796791443,0.8736263736263736,0.8617886178861789,,balanced,,,log2,1.0,4.0,400.0
random_forest,0.8823529411764706,0.8822041995438235,0.8823529411764706,0.8820232063113572,0.881839548176344,0.9711676315335295,0.8465608465608465,0.8791208791208791,0.862533692722372,,balanced,,,sqrt,1.0,2.0,400.0
random_forest,0.8823529411764706,0.8822041995438235,0.8823529411764706,0.8820232063113572,0.881839548176344,0.9711676315335295,0.8465608465608465,0.8791208791208791,0.862533692722372,,balanced,,,log2,1.0,2.0,400.0
random_forest,0.8823529411764706,0.8822542816193052,0.8823529411764706,0.8822682362897218,0.8817508685155744,0.9714908074655328,0.8707865168539326,0.8516483516483516,0.8611111111111112,,,,20.0,sqrt,1.0,4.0,200.0
random_forest,0.8823529411764706,0.8822542816193052,0.8823529411764706,0.8822682362897218,0.8817508685155744,0.9714908074655328,0.8707865168539326,0.8516483516483516,0.8611111111111112,,,,20.0,log2,1.0,4.0,200.0
random_forest,0.8823529411764706,0.8823535488221111,0.8823529411764706,0.8822724433809147,0.8816552718184879,0.971188014489505,0.875,0.8461538461538461,0.8603351955307262,,,,,sqrt,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8823535488221111,0.8823529411764706,0.8822724433809147,0.8816552718184879,0.971188014489505,0.875,0.8461538461538461,0.8603351955307262,,,,,log2,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8823535488221111,0.8823529411764706,0.8822724433809147,0.8816552718184879,0.9711511006623912,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,sqrt,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8823535488221111,0.8823529411764706,0.8822724433809147,0.8816552718184879,0.9711511006623912,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,log2,1.0,8.0,600.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704256303639166,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,sqrt,2.0,2.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704256303639166,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,sqrt,2.0,4.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704256303639166,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,log2,2.0,2.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704256303639166,0.875,0.8461538461538461,0.8603351955307262,,,,20.0,log2,2.0,4.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704010690232773,0.875,0.8461538461538461,0.8603351955307262,,,,,sqrt,2.0,2.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704010690232773,0.875,0.8461538461538461,0.8603351955307262,,,,,sqrt,2.0,4.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704010690232773,0.875,0.8461538461538461,0.8603351955307262,,,,,log2,2.0,2.0,400.0
random_forest,0.8823529411764706,0.8821564621281478,0.8823529411764706,0.8821708630052838,0.8815841417534854,0.9704010690232773,0.875,0.8461538461538461,0.8603351955307262,,,,,log2,2.0,4.0,400.0
random_forest,0.8823529411764706,0.8823045826193145,0.8823529411764706,0.8823088099212295,0.8815644041747314,0.9697160306808501,0.8659217877094972,0.8516483516483516,0.8587257617728532,,,,10.0,sqrt,1.0,2.0,200.0
random_forest,0.8823529411764706,0.8823045826193145,0.8823529411764706,0.8823088099212295,0.8815644041747314,0.9697160306808501,0.8659217877094972,0.8516483516483516,0.8587257617728532,,,,10.0,log2,1.0,2.0,200.0
